18103861	Qrspdybq	16	2	1966	5495265
43135946	Ukmwkec	24	6	2001	1014766
29083625	Ihumgi	15	1	1986	95446
20694679	Bwywwvh	6	11	1999	264778
16339807	Iaoagsmp	18	8	1974	7588111
33284227	Xlszk	6	10	1990	3248780
15888563	Yevjkng	18	2	1980	3162992
43497804	Ahumbg	18	2	1967	9296399
13301814	Tzqzn	2	9	1976	903217
33807351	Ngfdcdn	12	11	1980	6989042
30636051	Circnv	11	3	1991	6200827
19298620	Nrplqoy	20	10	1964	2274644
38837282	Czrnegm	11	7	1983	1972641
23542715	Pghhxqzp	14	6	1997	9472873
20378724	Xxihcvza	24	9	1989	5882100
23127457	Ubckb	1	9	1988	4032479
27484575	Fwnaotp	25	5	1989	4915838
18741736	Hnqvl	17	7	1973	2570065
17651989	Limwge	3	6	1994	817845
27782699	Zzhyds	1	1	1987	8387706
38703204	Ikwgvyw	10	8	1963	6282250
17926210	Hqeqakf	17	7	1965	8584278
16020946	Pqgdto	15	2	1973	8652372
21757236	Wxfdikj	3	9	1977	712151
39036737	Llqtzga	3	3	1980	2407972
14488065	Nbrdjt	24	10	1974	5006722
44157489	Ltnby	1	7	1977	6821067
14691515	Dkiphtlk	28	1	1992	932584
21060148	Kaizriy	18	4	1991	5209501
28092488	Alrrwf	26	10	1989	440338
16314962	Oxcak	13	8	1968	6778340
23241933	Alaufg	3	8	1963	7973501
35357951	Dhjyxjpw	28	2	1978	6615263
24595571	Wxhwhjy	13	6	1971	8488719
24662162	Splbtht	4	9	1961	5260138
36265362	Vnacz	10	5	1974	6367074
17600511	Hmjfn	25	2	1963	4858580
32918270	Ancsjq	21	11	1996	7776992
15089133	Mklihn	1	5	1998	4101294
17067301	Wxnpwy	13	4	1967	636251
19714823	Mgztp	22	4	1981	929063
11641947	Dcouomhc	24	5	1969	4579864
26499453	Cayiw	9	3	1966	9279654
21251242	Ahuecrt	7	10	1990	4979452
21941139	Duxykduu	15	8	1979	7404631
23998873	Esyqe	7	10	1961	1956171
27741815	Yrlfrkqr	23	6	1962	4050972
19207114	Tnfaqils	15	7	1981	8622778
13575299	Ijvpk	1	8	1980	3437557
30592504	Vubps	6	4	1988	9098436
24165585	Taoenbe	27	9	1994	3138422
21804944	Pqlagb	9	2	1986	1893358
24341550	Ncuife	5	12	1974	7958486
38432279	Bmqik	25	1	1999	4840286
26040224	Dthlv	3	7	1998	8253023
16320362	Ryjpm	18	2	1976	2467776
32621634	Uutlzt	22	2	1979	346082
41946677	Zpxtivu	25	12	1997	5622673
21991718	Rvkkucfn	8	5	1981	6833535
23537956	Derrqfzr	1	7	1997	8184751
29176948	Lvmfluby	10	10	1988	9329859
35218379	Mfkbys	28	9	1973	2066576
42283933	Cguvmzo	21	9	1979	8677405
21099866	Gcxvxas	15	7	1970	7923671
17436172	Wvmcmhhi	2	10	1965	5403858
20168924	Sztyjc	23	5	1987	854426
40152618	Lgpfa	1	8	1987	1047624
35763931	Gzpaxnh	22	4	1986	2903208
21762875	Nhlcbmek	6	1	1963	453131
35758640	Wdxqpqsc	27	10	1963	8899062
39256910	Ipvxxb	13	9	1984	5263001
31083767	Pwlymze	19	7	1986	3676542
44415938	Rurirae	19	10	1963	6236649
18978281	Erlbo	11	1	1960	700771
39864350	Rhcse	23	9	1969	8108656
18883281	Gtjxnl	27	9	1992	8036356
34716970	Infmczzr	18	12	1960	3261440
23836578	Xlakkl	27	11	1976	6747321
33855664	Qpbicwiz	8	3	2000	3115874
30627376	Goqitbnp	1	6	1989	3912489
24568823	Hycoum	3	5	1986	2806452
