19093963	Csnxa	1	2	1963	5436145
15233046	Wvdtoh	23	6	1960	6940380
42302782	Noqjy	5	6	1965	8651127
42727627	Odnirka	16	3	1972	5666147
43382889	Cdpsqngk	5	2	1977	3680457
23029493	Rydzz	13	4	1979	6440784
12579175	Zazet	7	7	1984	5636736
31119256	Vsmisen	27	1	1999	3301156
35690251	Wbhonvh	14	7	1990	5316625
27906237	Gjxxu	23	1	1974	3521173
24740289	Mtcyrzb	23	4	1965	5450256
34842435	Ybthiazy	24	6	1999	1416578
12543409	Enrng	19	10	1997	7694680
35937053	Jprtfdrr	28	12	1989	619208
36830215	Alovhd	23	8	1993	8766288
19588691	Qhbdbhz	26	7	1979	3067438
18285941	Qgmbfm	14	11	1981	9407942
18467716	Gmpod	23	10	1980	5931655
28157827	Kvxkbwl	25	2	1973	2214689
42628220	Xookus	3	5	1995	8643371
43942350	Vjkrns	1	10	1995	8663706
18514042	Ikbbb	3	12	1995	5438698
34217170	Gfkswkb	22	12	1998	5813815
33748284	Mfppf	4	1	1979	3536759
19070351	Jrbgtx	4	4	1989	1089792
38562638	Ladku	4	3	1977	4839448
35197986	Owmiq	12	8	1992	2242874
43983550	Bfjuab	22	4	2001	3854679
18613584	Tobsgjc	24	11	1987	1056389
12213864	Komwbi	17	6	1963	6921439
42536370	Bceqeteu	4	12	1992	6016319
35021088	Jceerc	10	5	1991	4832239
20578470	Lbqhlxcq	8	4	1998	1892801
34090684	Xghguxds	25	6	1972	8995196
11741607	Vpisjsv	4	2	1993	5620973
40586010	Mceez	14	10	1967	818727
15171289	Mkifeda	15	11	1971	9147050
33406081	Xvzcv	3	6	1989	9229367
24197633	Bshikgr	19	6	1995	256676
43082999	Kyauaag	5	6	1971	9560563
15669314	Njzruta	8	8	1979	8336160
34198278	Cpgebfw	16	6	1996	599448
33548399	Rexeljex	17	4	1987	8251524
13139403	Hdzmecxk	18	11	1970	2061787
36202219	Gfmyzdwv	10	6	1960	4861729
28029119	Fhpja	27	12	1977	4820538
24052606	Wtmnayg	17	12	1999	3783499
38274670	Sylcuols	17	9	1976	3419825
20488870	Wvios	3	1	1977	3691466
22938415	Inuxph	19	6	1997	5212776
13094806	Npyyezbc	6	9	1962	326920
36899514	Prsqlo	2	10	1979	339219
33453213	Vltwk	10	2	1973	5401508
41975653	Uxlig	4	8	1979	7569855
15009398	Aztgcmla	5	11	1970	3473894
43370863	Pijsxl	2	6	1996	5399388
35643286	Avrwpx	20	1	1983	7433541
14383149	Drwnuw	26	7	1979	7128814
40205711	Vtwrzk	4	3	1981	865096
18928257	Qhiiqy	2	8	1969	2151166
25730214	Fnszqen	16	12	1996	6177372
38779698	Bbeqw	18	3	1977	2595450
17823085	Noxnrgp	2	4	1986	727386
26324643	Spios	19	6	1987	4942953
21120232	Pwajpgui	9	3	1977	587450
19802631	Ashpnkzp	14	6	1971	2775241
32204766	Ssvbghp	22	3	1969	4415779
12866982	Vdnsocn	24	12	1968	797064
43579937	Xiknciq	3	9	1984	3475981
23139370	Ulcmadmo	7	6	2000	7723370
35439651	Fxqnt	3	5	1988	2643004
23626859	Sdlta	17	2	1974	7524512
15308928	Bmeynik	25	6	1991	3495535
15217199	Ncbpg	12	4	1967	7176376
36746701	Wbvfw	23	6	2001	710990
12749438	Ejvpb	8	5	1999	9500070
38031410	Zpxnociv	25	1	1990	2833056
41846380	Mfaqij	2	6	2001	9492984
34236255	Tjauuvb	1	2	1970	2998682
22465862	Gqgeel	3	11	1964	5685839
12842699	Jqlymp	27	10	1994	3966677
43827683	Ugxfx	10	3	1997	6864783
23960939	Zvhvnqw	16	10	2001	4588299
26521467	Fbqrink	27	8	1977	803723
42138333	Oatidryq	20	2	1967	7439303
26078377	Fvfvquso	24	9	1984	5676977
16876375	Zbkfx	28	9	1995	8010117
26526813	Vnoyymyx	9	6	1964	4655448
31074234	Lvheb	22	7	1980	9597304
30466990	Qyvmmda	21	12	1994	2400682
15039466	Qfqrwnyp	23	10	1991	1322138
26121934	Rsghozh	7	7	1963	4141000
39073047	Itpqx	21	8	1972	8585188
14604510	Xlqayec	10	1	1979	2975899
11806403	Trdirro	8	1	1969	8383836
40223074	Fvkuj	25	8	1974	6894546
15876584	Ihizbv	25	10	1989	8611524
14757352	Giqeoqp	6	10	1966	7340658
13100995	Hfblkkvn	22	1	1975	3366734
30135784	Fjbei	1	7	1993	4751782
35970074	Rscyn	4	7	1971	7180011
15599028	Pjhmhsvg	8	11	2000	4391689
23784317	Wzkasdti	21	5	1988	7279233
30857452	Gubwbpor	25	11	1991	8415429
43627873	Fwchsc	22	2	1966	2456798
11628597	Zmqyuodo	9	6	1993	1209799
23706646	Ucdnhw	5	7	1995	8841592
19926045	Knmvq	23	11	1962	7424766
14675310	Bceskyzb	28	11	1999	7973787
33346029	Zyevipt	20	5	1982	6239613
13808123	Mzhiaebf	13	2	1966	7594180
30863421	Whnbsvva	25	9	1969	4041658
27782052	Hsqci	13	2	1963	6863797
30560174	Xquewzc	21	9	1998	3848037
40296226	Mgqvdpcq	19	10	2000	7535224
26331790	Bdstpx	5	2	1968	431517
38923520	Adrtjwv	5	3	1962	8067316
21336079	Ymhyw	23	6	1976	9241994
32421295	Peuyi	23	1	1985	33936
