12647924	Hprfvurw	15	7	1978	1515378
40973735	Byvdxvr	26	8	1998	9478362
13881017	Mftkr	16	3	1987	9591486
23647569	Cgrkvwb	24	6	1978	1682413
11435893	Bgfqyyth	21	4	1987	6608268
36603970	Eprksoso	19	3	1971	763360
37034378	Wqbwe	19	6	1976	3413569
31821152	Spvvzasb	20	4	1969	8085617
13182133	Mjjpai	25	3	1996	1651248
15274288	Gmcsjgar	20	12	1996	7110454
33280820	Dacpwvz	11	9	1972	1034030
37441178	Hvvtrs	22	3	1970	9676511
44301227	Xujunnry	26	10	1996	966284
20312932	Hgktup	17	12	1991	8553199
40296395	Fzxxh	2	2	1988	9087902
12333972	Pfulvkm	27	9	1979	3890912
24597618	Mnekiaan	26	4	1973	6709113
12316930	Zvapjhr	24	7	1960	1553550
35466980	Oxdtup	12	2	1992	8751068
34047190	Jabrxmtu	12	12	1964	7168831
40090624	Avzae	7	8	1979	7458801
31884270	Tncqxty	9	3	1980	2597159
30523868	Dnkydhu	13	11	1993	4608244
29984494	Csltlhly	10	12	1988	1822819
28463963	Gkqnw	8	11	1976	6339063
39830872	Rlvirs	18	1	1993	9835036
19175738	Wazdfgo	20	9	1985	601631
31983842	Agphgj	3	7	1962	1131861
38533320	Prgbdsg	26	7	1965	4963088
40512607	Ddbeysk	6	4	1977	4626491
12136215	Tqehlxe	15	8	1984	3190108
32302113	Qusndtse	17	3	1960	4177211
14623226	Jkigua	11	3	1986	7588896
18581234	Rspbotn	10	11	1984	5032071
36525580	Hipykdw	10	7	1990	1224083
19154810	Ipgseyh	13	3	2001	5663618
29129815	Qxuowx	17	12	1963	7121493
37322043	Fpiia	28	6	1994	2462434
18325826	Ydkom	24	7	1973	164126
24650403	Uzozwfrj	13	11	1979	4937887
43611773	Iddacska	28	9	1977	4446783
22603753	Cpjuv	12	9	1974	7596552
12523349	Cewtap	18	6	1968	5236067
35175446	Jyrjwa	24	7	1978	8794431
29546603	Gnsroqpj	4	11	1994	5587940
28236747	Hcuadpkf	2	11	1965	436948
39452589	Ilrjpqwn	26	12	1996	5813842
42042063	Jkddw	17	2	1991	8047017
25256653	Twqlwonu	8	6	1987	2411848
25588766	Ykkfvdor	1	12	1986	7167148
44433713	Egdrgq	18	10	1969	740394
12779937	Kurxpe	20	3	2001	1939370
33716827	Ohfivrvd	16	4	1981	219163
21490218	Zuide	10	2	1977	7602914
36165731	Zklav	6	1	1983	5938853
33494278	Yiypgx	25	1	1972	6431345
