36737616	Ipbsrs	10	12	1975	5094194
38789382	Prxlfhz	25	7	1994	3931573
15989766	Yssswx	8	3	2001	6979346
29669164	Otpqpzv	14	4	1963	6875043
18187804	Ttoxt	17	3	1998	7577529
16961249	Zhmpokn	28	5	1996	4517386
29437209	Jzvor	19	5	1961	4980040
42156959	Ushgc	10	8	2001	5751248
32353413	Amgxwo	20	11	1997	6420247
17952827	Futqgct	27	2	1974	7235535
25229038	Whwaf	14	12	1990	2290201
33315345	Jtuwiq	2	2	2000	4869529
32124476	Mskwvs	25	12	1992	8185293
12482512	Tvvref	14	6	1964	4043690
22103811	Mxpmip	13	5	1980	8120276
28441321	Ipeaispn	21	1	1986	4955606
38301293	Jszfjyjy	15	12	1963	4106823
32785592	Erglin	25	7	1962	4748944
14075112	Kvtigdry	18	9	1976	2949254
25851604	Owbfyybk	5	1	1991	1774399
17140049	Hjrnczd	16	3	1968	6644285
43339796	Toqhzat	16	12	1981	8398090
29022504	Ekrroc	27	5	1977	2550745
13582696	Wmlkr	24	7	2000	1830832
22533196	Wuueltn	25	10	2001	9535940
32079316	Tmqoakhh	16	5	1992	5302368
21337202	Drhozz	15	2	1997	7735604
41550651	Mxkgxfv	20	7	1967	2078508
44151887	Ybpzkaqd	18	3	1967	5471725
24852617	Zfspwrn	23	5	1997	2933480
28022681	Opodlhq	6	12	1998	1764364
27932283	Tjzsfs	14	4	1968	4838242
39864503	Pikzrs	20	11	1979	9583114
28586884	Bsguu	20	4	1982	978287
14719441	Kvrrp	1	4	1979	1239064
34643987	Nyffg	7	6	1986	3036218
21406549	Vpmlslne	10	6	1969	9346242
19240167	Eacwemkj	16	8	1973	5648882
30987081	Kamuc	9	11	1963	2080667
15861170	Iyyjbxaz	1	4	1968	3880326
36555675	Dlpbwddw	4	2	1972	139450
25208103	Whxvynin	14	12	1981	7076886
20896959	Pdwqsrg	25	4	1961	3356903
11495936	Fvvbameb	21	5	1976	4290331
19014043	Vzpnev	16	4	2000	2432902
32813255	Hpbzwmyi	10	9	1987	9093847
27423214	Gnwtm	7	6	1995	9686381
41234626	Seerrwo	12	9	1989	5812707
11287064	Txmxmpi	20	1	1999	7136675
11350739	Ltlvy	18	2	1971	3345571
21424937	Uqvcmtn	16	7	1964	2507491
30756799	Tjjpamg	13	8	1970	6534036
38497364	Zuywmeps	7	10	1991	2353270
17795428	Hemiye	20	4	1983	2462636
29702733	Gbiakegn	24	9	1984	6690131
32033584	Bainpjvf	24	4	1967	9290300
34200995	Rqfshf	10	7	1976	2192041
25637628	Pskrpvsx	5	8	1999	443891
32143924	Fpgawm	14	8	1968	2066670
28284094	Wksmqc	3	1	1975	1197240
38040335	Djfumqs	5	2	1964	7779793
35404235	Hjzcjm	6	2	1990	4439508
20890284	Eavypvi	23	2	1973	4843699
