20761426	Uwpls	24	12	1966	6528969
16880882	Qrlrqg	22	5	2000	9014268
13363161	Cjohwke	22	1	1963	9675683
11948969	Raoefno	6	10	1968	7834104
32433326	Ubfmixbt	25	2	1966	5853519
14527262	Tkofsk	28	12	1969	2071202
17202194	Tnxxet	18	1	1982	1324015
29982963	Obyyuxkp	4	10	1963	8186297
19194054	Zgvxv	1	4	1984	5237053
29877469	Wykybfiv	28	6	1987	4504652
13035548	Evpppk	3	9	1966	6967966
24431086	Giogeok	3	10	2000	9851307
32061258	Btzgoku	22	9	1981	1957556
34662474	Zduhusov	16	1	1971	7282056
20603792	Czjiv	28	7	1962	6629574
13975062	Lhqmyuj	16	3	1986	2457823
21128717	Nhbgz	21	9	1981	2611959
20744024	Siejtlvm	20	11	1967	4205271
42318599	Ifxecmv	20	10	1966	5549316
41031760	Hyjxj	1	11	1989	6045354
31906448	Ztutpraw	4	12	1975	4946713
38397673	Juxcn	1	10	1995	1682402
36364057	Oyvkbq	1	8	1998	3409510
23300975	Sbeds	22	5	1990	4464382
29255173	Ofzpc	17	3	2001	5701199
12189569	Fsflch	10	11	1998	128435
37510059	Cajxccua	3	10	1977	6123141
18434624	Byasj	23	8	1995	7843610
26224876	Xrcjoq	16	5	1963	1105932
30206600	Tbxtzcn	9	8	1969	215050
18557563	Kerzlagx	28	11	1977	7190781
32931320	Owfdz	14	3	1973	6541768
25637568	Ashdibq	25	12	1988	4493577
40395217	Kciwrfn	2	5	1983	3577869
25693601	Kbtgo	15	3	2000	7930559
20931596	Zrutwsw	20	12	1993	5090178
40334743	Dqlyzi	5	12	1989	9169379
43420915	Psdxq	13	11	1993	3692651
14490600	Ateqsr	13	8	1983	1819638
31269498	Xchzmdba	22	10	1967	7368879
43794142	Tiircugq	1	3	1993	6703305
26494101	Gikknv	7	10	1975	4778315
23106661	Rbgpol	19	12	1996	1168307
19620159	Xvrhc	3	3	1993	6711342
36981191	Ulufen	28	12	1996	3136549
25321387	Lkkqj	1	6	1976	1473729
13145863	Nrdysg	9	7	2001	5529695
21103113	Uufml	26	2	1976	5856013
33426963	Jwslvue	11	8	1976	9296638
26540096	Oogso	22	6	1997	8637562
31923422	Fdnbmarx	18	4	1986	783002
11489904	Vtverk	7	4	1988	4626005
39978766	Rvvgmq	7	6	1984	7051641
20946254	Cqsavgkm	7	11	1963	82361
31840523	Tgzol	2	3	1994	5770024
39376550	Cvzvof	22	6	1989	2501720
13111009	Rmlbj	12	7	1991	8191966
31428873	Tambhg	26	2	1961	8698032
41975166	Klrsrh	16	12	1980	1277956
29891317	Tzzvk	2	2	1971	8001329
12862354	Nbenfuea	23	4	1963	129035
31921242	Swlgrhi	13	9	1960	2854945
19721304	Cztrpjx	24	8	1980	7956316
22571057	Dctmyz	11	2	1989	1786727
32922880	Aueji	5	3	1999	6752546
26563557	Aqmqs	25	1	1975	6514138
41931233	Ofrgbixz	28	10	1964	6552877
27816610	Plhiokm	25	2	1990	8206697
27309200	Igquabo	24	12	1989	926756
15299490	Xsmfx	28	12	1961	9893093
24742740	Ubnbc	4	12	1978	5609128
43274067	Gjacpyu	22	10	1968	1961756
33219000	Ikwvvnir	24	11	1991	9273024
29356738	Mvtroyv	28	1	1967	8076938
