34948506	Jauiwjc	28	3	1964	1606169
23392535	Dlxxuk	7	12	1980	1832897
21617816	Ivqxlm	19	8	1997	8480240
41113866	Mmnulyyg	9	8	1992	5280511
28616070	Wimje	24	6	1960	4075661
29794994	Ltqms	8	6	1982	4180923
43672510	Hlnngbav	2	2	1976	5831783
18888795	Inrba	27	2	1999	3193305
24089821	Euokiz	4	11	1999	4470143
13131282	Vpkzpni	19	3	1977	1465696
30687125	Smkbfydd	10	12	1971	4547521
25729793	Shrhx	3	9	1962	4747604
31058596	Ylzsaxq	28	8	1983	5091540
34511535	Wmyrhqd	16	2	1993	1948919
24374263	Mgnas	1	10	1964	6887444
28555776	Dibqmu	5	8	1984	8361621
29348836	Kauvl	12	5	1986	7901810
21638407	Njmqvnxt	2	12	1993	2453084
42835556	Pbjqov	19	7	1996	3678275
44117436	Xjsix	10	2	1993	2685694
19953911	Aidrc	14	5	1974	7837927
38883317	Fizzfmxf	15	2	1987	9243987
22008437	Otbld	5	5	1969	580556
18940486	Idocla	6	2	2000	3815346
23436343	Idqxbtxm	12	10	1965	656641
36369289	Irrwthtr	23	5	1974	1339112
13300875	Bvjerk	5	5	1981	2581463
20455673	Mtxqa	14	4	1964	1620212
29446207	Kqcog	10	4	1983	9246167
33954952	Volzk	10	3	1982	1542612
24925613	Pdatdi	24	10	2000	9095683
41019032	Knowxa	7	9	1974	7934161
22051532	Sfbczx	18	5	1960	4873930
24012584	Zmeyscs	26	2	1965	1570556
25877014	Vhnxsg	14	10	1971	4001928
42692841	Hvbhnkud	18	4	1976	8410858
21251622	Ybkpf	2	8	1970	4719435
31980807	Dhgxeh	3	3	1986	9656516
20055054	Rqsjhff	25	9	1985	7665274
44360232	Krexsn	11	6	1966	266458
15958488	Olahp	19	12	2001	3859629
36667483	Yrhagt	13	11	1981	2478471
28628246	Uxiylxg	14	8	1984	8177266
14263891	Upbyu	1	1	1986	7299563
34256869	Fmcrse	18	4	1988	6664334
25808162	Ktncdh	10	11	1996	1987147
19856973	Ckxtf	15	2	1995	2179750
14856467	Nupulynk	4	9	1967	7747568
17362149	Gxijujff	1	7	1973	2513282
41141463	Bnpee	7	7	1972	5348655
28267105	Xjuejzps	15	4	1986	8200986
26962208	Lhuublea	13	3	1985	1521136
11433473	Psrjvmua	12	1	1987	5462796
34906991	Nuorct	12	12	1991	5082636
26656960	Byxoofz	1	10	1993	6292739
20001104	Zqtxt	4	7	1990	6684072
32354237	Rxbheay	5	11	1991	7409480
39807426	Cmmpstpe	8	9	1964	1017015
32771472	Bkyib	9	3	1996	6452430
16398431	Rtwmjghu	19	1	1970	6432943
42425185	Abmkfyeo	28	12	1991	9458492
24737224	Rwzwixx	28	9	1988	9072091
25952132	Vzauta	9	2	1970	7559258
26939713	Lnhuy	21	6	1995	5858067
18398124	Vkibd	27	4	1994	4926004
36884727	Cozdzyco	9	2	1981	4255178
14081028	Jfuympg	3	3	2001	3882920
25122385	Yfyyz	19	2	1988	7207812
38147392	Umtaxsn	27	3	1988	5308392
35201226	Naewtjzt	17	12	1998	3610417
22877864	Duzsxkz	7	12	1996	2153925
17291489	Llehqm	12	1	2000	4881243
19612693	Yvadnv	19	7	1984	9901705
17519432	Hqinqahq	16	12	1981	3371806
24498941	Sxyboh	21	10	1983	5717052
43265857	Baoqwm	7	11	1972	59852
16161765	Xyepjk	9	9	1991	7990184
29791165	Umlxofc	21	7	1984	5490703
20152175	Cbbcmkgt	2	8	1986	1008901
14755943	Jggir	14	10	2001	3775796
12652425	Ibxkiw	11	11	1981	4419954
22380261	Hgkhbpw	23	10	1978	8390249
42298235	Mgwuiy	20	12	1992	1390065
22373557	Jsugep	27	10	2001	6789247
13101623	Hskng	15	11	1969	9809349
41485444	Ancemqh	23	2	1962	9480912
34734135	Woqvx	4	7	1985	2036840
30168447	Qoetgfc	11	6	1988	2038868
34983561	Bleswy	7	3	1960	5096649
26540874	Rbiwkkky	14	7	1998	4925421
28539040	Oyphfwvo	12	6	2000	7985669
35985916	Gkpbsb	11	2	1992	5074231
11801311	Gtpxnrei	2	4	1987	7248678
21362740	Pjrxxprd	18	2	1999	8708298
37569341	Ltebg	27	1	1963	9639333
28440695	Xpkfat	25	9	1963	2227001
11971595	Mpkprdmy	19	11	1990	1587671
