44021413	Mqkxrce	1	12	1978	7464223
16471811	Nfbyik	3	6	1979	4065275
13851072	Rdihxwg	10	5	1996	3564795
27289260	Uszmh	8	7	1991	2631345
27016226	Iufcxbdg	9	3	1965	9596214
39870351	Tomve	15	11	1983	1528963
19271700	Syedn	26	4	1987	9714288
27813864	Ddlisde	16	12	1991	1202346
35643836	Gbycymf	18	12	1977	7708725
13993221	Zuivi	25	3	1997	9111976
22306199	Jvskphyz	7	12	1978	4664595
43558357	Fmhnrtr	7	9	1961	3734253
18085278	Dfmius	16	3	1965	7616339
37661834	Amuwari	11	8	1985	4118625
42398016	Jpsqb	20	1	1976	1505447
28248286	Uqqtkyo	21	7	1981	9865200
20366102	Xsjbvm	23	10	1983	9590693
29780304	Dpbbtqoy	1	2	1977	72574
30699471	Ybslwgi	23	4	1974	3257164
43956497	Osyercp	16	5	1980	6576252
35735090	Wixfij	13	11	1993	7581867
15249022	Divbi	21	9	1992	855251
40525002	Gztxz	11	5	1983	362473
34359968	Azxaaynr	25	12	1994	439903
30055980	Unatxyuo	3	11	1970	5737972
26146609	Mmeclc	15	10	1967	3071484
34914994	Ukaify	6	2	1968	8810812
22051376	Utfgx	2	10	1978	5058074
12760494	Ettqmg	27	5	1989	467748
15807439	Sntqik	9	4	1985	1402863
23992816	Zwhxdnh	8	3	1970	6296035
29775942	Msxgoq	22	12	1961	8557532
34658106	Dlbfuo	8	5	1992	9278500
31690031	Zfeuw	15	2	1998	2094806
16179644	Akbbnqa	19	1	1983	7747933
35344145	Cblsj	6	9	1975	805070
41273651	Flzcnt	23	12	1970	4131080
22907203	Umtttgp	12	4	1979	784523
29626620	Uknal	19	8	1981	8452592
35298362	Bxdgtvm	20	11	1972	7045732
18849891	Qycmmy	25	5	1978	3162828
26245768	Ixvtth	25	9	1988	950472
40148476	Dqlakr	15	5	1967	8977551
29451969	Mdaxwrf	17	9	1998	4998782
41723289	Rdavmyjc	28	2	1995	5031410
40157841	Zvcejji	7	8	1970	9677191
40967482	Ahlkdnim	16	6	1982	6887824
42881324	Eoaekz	20	6	1992	5936019
36232676	Dirntwp	26	6	1992	5257370
34814790	Rnmeiomk	6	12	1988	5780305
13025454	Oiknwraz	1	10	1960	7182398
34227956	Csqah	15	6	1979	1917490
20906274	Lhsjk	1	12	1989	2992750
33567278	Pgrbr	1	7	1989	1568148
31460235	Wkmhqh	16	2	1979	1400760
14911019	Ckippuba	12	6	1978	6197262
23354526	Jwkymd	24	3	1997	3242891
39964065	Dreefl	27	2	1995	6533899
22692323	Lxcplyyw	26	4	1960	6936644
36091477	Nzgpnzt	14	6	1975	8446879
18838602	Frfnpnya	18	1	1969	7529884
42413298	Jebrmksv	28	11	1970	1528250
23146911	Rlstft	28	3	1990	7744945
24833927	Emaybwoq	21	4	1975	7105671
23595172	Verigld	8	8	1966	3344416
26600362	Njumh	8	4	1986	2090904
37203546	Bkptydca	11	5	1969	8270056
29427623	Kybnwwp	17	4	1975	2420884
43423280	Vlcfi	11	8	1979	8492005
39866491	Kmcicd	28	7	1969	496508
37097812	Hcixm	8	2	1969	4987507
43576129	Hohfx	13	12	2000	6721329
14323849	Qkugm	6	5	1988	7427441
37347977	Hwczm	5	3	1992	6355783
41344183	Jbuuy	2	2	1972	911100
14704321	Fxydfux	24	10	1969	4982971
35072604	Kcyzuu	26	6	1990	8455324
17192058	Ssgipl	20	3	2000	2503177
17564103	Aykwuc	4	9	1974	3888865
22782349	Vcmif	21	11	1962	7619827
24554363	Sqnfu	23	7	1978	1907178
41666895	Xvjbrqs	14	5	1963	3601225
26167791	Eyjzfj	4	4	1999	2354029
22923591	Fwixvy	5	11	1969	4758604
32830055	Zbgih	2	8	1989	1829282
22180525	Tkofvuqs	18	1	1994	3983696
36470392	Jodfoyz	9	5	1994	1411921
15745936	Uxpqbydn	14	4	1990	3484465
14977453	Pbzirmys	15	6	1981	6271344
23480039	Tascrzq	23	12	1974	7673859
26419479	Qchlwljf	8	6	1980	4664020
33157641	Wkddko	11	1	1980	5411453
32133494	Ryzbp	16	3	1995	1014478
32148965	Fqeao	7	7	1969	6226343
11510890	Dkwfix	8	10	1985	7369491
37679561	Ekgfvx	8	10	1991	6379453
16954259	Cgovux	9	1	1987	177923
30520565	Pkfio	8	1	1980	2510621
26918554	Xhasije	11	9	1969	7666676
34475552	Clarlu	15	4	1994	6534682
11978106	Lygmqrv	1	5	1999	5204602
36699974	Fqmqvjls	4	12	1964	2395918
22266969	Bypuqz	8	8	1978	9224823
40906047	Dyrtjyh	14	6	1966	407492
32326190	Zpspye	7	4	1986	3792028
13263462	Twuyj	6	7	1991	7246632
38638428	Mjpez	25	8	1973	9198717
43404943	Vkoant	19	11	1998	5480491
31518107	Abmob	27	6	1997	2528152
26677475	Cgizgkz	2	2	1992	3594892
28185684	Jjrucx	26	12	1977	3221838
24073160	Cipjlc	16	11	1972	8889983
37575650	Ekkxmmgw	16	2	1968	6908745
20208377	Sjodgxyw	23	2	1977	7185358
34855374	Rqcmonas	14	1	1979	9559819
13377609	Njcxcth	6	5	1965	6326697
40406033	Fphmttob	27	1	1990	1313375
36430800	Rxnrh	24	5	1973	4371782
44438333	Nzkphyv	20	4	1965	1166319
16673175	Nfnmqik	22	4	1962	2190074
20771055	Viavoe	9	12	1965	7783203
16987545	Lcxlmoz	21	1	2000	1007128
22626672	Ycptixe	10	6	1980	5049312
32760856	Mywopki	2	12	1970	5026164
21619347	Vgoumgr	25	11	1962	6927756
18459593	Uadepjua	28	1	1996	4660009
23564854	Rxtwc	13	6	1977	9167983
36669046	Rhzpsxei	23	7	1973	9201035
37256049	Qnvng	20	5	1965	5552109
33316208	Zfpui	13	2	1974	5190630
31557714	Ckgcsdpc	20	12	1999	2067576
44078630	Yxrbiws	9	8	1985	7165066
30689071	Odgoga	1	9	1977	2552448
16335454	Zolzz	5	12	1985	8585102
33516189	Ohetko	23	9	1975	1076674
30954227	Cmkrezgf	18	7	1963	1400992
21590157	Hplszr	23	7	1994	2982111
13802087	Hdppuxp	13	6	1981	5886816
27048281	Vplxxfb	13	2	1968	1984637
18856650	Qxhkr	4	8	1997	3699734
14602825	Qseow	23	10	1960	9570107
41458146	Jjrxc	1	11	1980	9302717
24759915	Jurdb	24	6	1996	9351742
19264767	Nweanohj	5	4	1991	7389720
39031008	Ytaoawe	6	9	1985	4149248
39464996	Szoczdoo	24	9	1964	5298305
20321150	Egckawf	10	2	1979	3026719
41014335	Jpdppr	24	7	1976	6273999
17478091	Thkxbxb	22	9	1986	9768801
31784404	Fznlxc	22	1	1992	2284573
42099396	Rnwlq	5	8	1997	6273389
25423883	Olbogdrs	18	7	1975	2136295
32989361	Jmokr	24	1	1979	2100773
41543649	Kibmj	21	8	1999	4223003
33781199	Znnycnhd	22	4	1969	814046
28554239	Rmypn	11	3	1965	1483604
14240755	Ugguugg	19	2	1987	207867
40674709	Tnebdcyg	15	10	1972	2529927
32511639	Jitsjldl	8	1	1974	9720472
12082968	Zkabpf	24	12	1968	1780453
43674410	Aodly	16	2	1997	3430031
22631692	Kqlpigds	6	2	2000	8403115
15583152	Vrlnxd	17	9	1974	2834058
30993668	Ibvvdqbz	3	5	1965	5996541
27923968	Tmuye	20	12	1985	6929093
40617867	Slfveh	5	1	1960	3999326
13164011	Xyiuds	25	7	1995	340960
16001237	Bykcx	10	3	1976	9265691
15214107	Twexc	27	8	1981	3476405
44276037	Pzwywx	24	5	1996	3309580
21198338	Dfxbcre	20	12	1969	1927049
15527776	Xvtognub	15	7	1977	2481900
42989833	Mooglx	20	6	1988	2083540
40569184	Meiqfusa	25	1	1962	7910197
31505678	Ubfsmve	6	10	1965	3949179
43389082	Tfndo	20	10	1989	6136248
36510860	Wpnyph	14	10	1987	6341953
23985962	Qzsbi	19	5	1967	2347300
19136190	Bujync	24	2	1997	3073747
22523163	Khfpnqqi	4	11	1984	2697366
16782053	Vlbgoqb	16	1	1965	2146902
22351166	Zunmixo	24	10	1964	664083
39037476	Oyxqfct	20	6	1977	659097
32809664	Tjigbjf	20	12	1981	5968244
23128646	Gqawiz	12	1	1961	1367145
32572536	Kcohekmv	17	3	1968	5024351
27753478	Bqwrkig	28	9	1966	6755575
31369580	Cgsrf	20	11	1966	2733566
32118128	Kddnqeln	11	4	1971	7628980
16907846	Jieyjkp	17	4	1975	5959859
41064984	Nvrxkalx	9	3	1991	3298080
29696647	Sguum	15	4	1980	3603904
33586463	Ffueutxt	19	6	1988	7073531
24522723	Wslldkpu	20	6	1974	5207907
30056772	Cfmlzr	15	10	1987	7398512
27626800	Lpxgmnky	21	10	1996	697320
18669133	Gcnjvhf	23	5	1979	9752457
