12293350	Suquty	28	5	1960	5075153
26748978	Szvoqw	14	10	1990	6166430
29677668	Sypsuk	12	12	1996	6179787
40060566	Xonxr	22	5	1971	2203165
22366152	Wokrfx	7	1	1994	2211083
41783551	Ijgpqcmv	22	2	1999	3570150
13596493	Jczghnc	3	3	1966	3992230
35874565	Fppbr	8	3	1989	5401458
25886401	Eesnchq	2	7	1995	2973121
16107860	Bykgsec	6	11	1997	4045331
18444851	Ehcwr	2	8	1993	5067749
13969991	Uaynjej	23	6	1983	4819367
35232589	Wzjizwhi	8	11	1968	3582605
43083255	Sgmgb	25	8	1986	6748357
18806673	Psnptppo	7	11	1987	6697343
21595089	Uulicse	11	6	1966	5479993
43366815	Iwfiid	21	2	1966	7595907
34814982	Nqvsun	17	3	1979	4205360
13532762	Eonllg	11	1	1993	2930001
16525834	Roino	18	6	1961	7459802
37559673	Ujrqq	28	10	1995	9991918
37450917	Btqis	25	5	1987	7390512
11729082	Msfeb	18	10	1998	448050
25425113	Nlcuqtca	13	2	1997	9724379
29342488	Pgyqqcbu	18	3	2000	4206799
25705820	Xabtq	15	1	1969	2260954
42310896	Gotphfs	20	8	1967	3640515
40613266	Hilzuw	23	3	1973	1772816
38832532	Kdjap	19	1	2001	3600719
11984342	Ofiagt	24	9	1993	1529914
36887577	Jbakjd	2	4	1975	9047637
16954294	Fjqan	10	11	1999	3680721
37272707	Dmwolmla	8	4	1993	710336
44093993	Orwhs	5	5	1961	1105149
42040526	Wufmg	24	12	1981	9051366
20092916	Yopvywy	26	4	1972	6559372
27202844	Gaqqqst	11	12	1989	3683016
33785780	Fzmvoch	9	2	1973	6947892
40988674	Fcfqoli	27	10	1969	1835049
22335846	Wnpov	7	2	1990	3277745
42258587	Ktofzn	20	12	1991	3889657
17647044	Qheyj	8	10	1991	3019486
26964612	Rtspmltn	6	3	1993	1881718
38549743	Wzhnf	17	6	2001	9120860
25161208	Hhuloed	28	1	1987	4696714
18914700	Ymzwz	13	5	1963	3320710
13283971	Gmfbxe	27	10	1972	2975594
37610975	Ebqzrfuf	19	10	1975	3052530
35700610	Pzlbfjg	16	3	1964	9617840
12609807	Ctqyqlia	24	5	1979	6893760
40920977	Opncxiho	27	5	1970	997801
25865088	Xwnaqc	26	6	1960	8301668
35445265	Wouqzj	9	10	1975	9406301
33309388	Zsuhu	8	9	1982	9896140
